,Dictor,Name,Type,Sp-hu
4335,T4,T4_1004336,S5,spoof
4336,T4,T4_1004337,S2,spoof
4337,T4,T4_1004338,S1,spoof
4338,T4,T4_1004339,S3,spoof
4339,T4,T4_1004340,S4,spoof
4340,T4,T4_1004341,S5,spoof
4341,T4,T4_1004342,S2,spoof
4342,T4,T4_1004343,S1,spoof
4343,T4,T4_1004344,S3,spoof
4344,T4,T4_1004345,S4,spoof
4345,T4,T4_1004346,S5,spoof
4346,T4,T4_1004347,S2,spoof
4347,T4,T4_1004348,S1,spoof
4348,T4,T4_1004349,S3,spoof
4349,T4,T4_1004350,S4,spoof
4350,T4,T4_1004351,S5,spoof
4351,T4,T4_1004352,S2,spoof
4352,T4,T4_1004353,S1,spoof
4353,T4,T4_1004354,S3,spoof
4354,T4,T4_1004355,S4,spoof
4355,T4,T4_1004356,S5,spoof
4356,T4,T4_1004357,S2,spoof
4357,T4,T4_1004358,S1,spoof
4358,T4,T4_1004359,S3,spoof
4359,T4,T4_1004360,S4,spoof
4360,T4,T4_1004361,S5,spoof
4361,T4,T4_1004362,S2,spoof
4362,T4,T4_1004363,S1,spoof
4363,T4,T4_1004364,S3,spoof
4364,T4,T4_1004365,S4,spoof
4365,T4,T4_1004366,S5,spoof
4366,T4,T4_1004367,S2,spoof
4367,T4,T4_1004368,S1,spoof
4368,T4,T4_1004369,S3,spoof
4369,T4,T4_1004370,S4,spoof
4370,T4,T4_1004371,S5,spoof
4371,T4,T4_1004372,S2,spoof
4372,T4,T4_1004373,S1,spoof
4373,T4,T4_1004374,S3,spoof
4374,T4,T4_1004375,S4,spoof
4375,T4,T4_1004376,S5,spoof
4376,T4,T4_1004377,S2,spoof
4377,T4,T4_1004378,S1,spoof
4378,T4,T4_1004379,S3,spoof
4379,T4,T4_1004380,S4,spoof
4380,T4,T4_1004381,S5,spoof
4381,T4,T4_1004382,S2,spoof
4382,T4,T4_1004383,S1,spoof
4383,T4,T4_1004384,S3,spoof
4384,T4,T4_1004385,S4,spoof
4385,T4,T4_1004386,S5,spoof
4386,T4,T4_1004387,S2,spoof
4387,T4,T4_1004388,S1,spoof
4388,T4,T4_1004389,S3,spoof
4389,T4,T4_1004390,S4,spoof
4390,T4,T4_1004391,S5,spoof
4391,T4,T4_1004392,S2,spoof
4392,T4,T4_1004393,S1,spoof
4393,T4,T4_1004394,S3,spoof
4394,T4,T4_1004395,S4,spoof
4395,T4,T4_1004396,S5,spoof
4396,T4,T4_1004397,S2,spoof
4397,T4,T4_1004398,S1,spoof
4398,T4,T4_1004399,S3,spoof
4399,T4,T4_1004400,S4,spoof
4400,T4,T4_1004401,S5,spoof
4401,T4,T4_1004402,S2,spoof
4402,T4,T4_1004403,S1,spoof
4403,T4,T4_1004404,S3,spoof
4404,T4,T4_1004405,S4,spoof
4405,T4,T4_1004406,S5,spoof
4406,T4,T4_1004407,S2,spoof
4407,T4,T4_1004408,S1,spoof
4408,T4,T4_1004409,S3,spoof
4409,T4,T4_1004410,S4,spoof
4410,T4,T4_1004411,S5,spoof
4411,T4,T4_1004412,S2,spoof
4412,T4,T4_1004413,S1,spoof
4413,T4,T4_1004414,S3,spoof
4414,T4,T4_1004415,S4,spoof
4415,T4,T4_1004416,S5,spoof
4416,T4,T4_1004417,S2,spoof
4417,T4,T4_1004418,S1,spoof
4418,T4,T4_1004419,S3,spoof
4419,T4,T4_1004420,S4,spoof
4420,T4,T4_1004421,S5,spoof
4421,T4,T4_1004422,S2,spoof
4422,T4,T4_1004423,S1,spoof
4423,T4,T4_1004424,S3,spoof
4424,T4,T4_1004425,S4,spoof
4425,T4,T4_1004426,S5,spoof
4426,T4,T4_1004427,S2,spoof
4427,T4,T4_1004428,S1,spoof
4428,T4,T4_1004429,S3,spoof
4429,T4,T4_1004430,S4,spoof
4430,T4,T4_1004431,S5,spoof
4431,T4,T4_1004432,S2,spoof
4432,T4,T4_1004433,S1,spoof
4433,T4,T4_1004434,S3,spoof
4434,T4,T4_1004435,S4,spoof
4435,T4,T4_1004436,S5,spoof
4436,T4,T4_1004437,S2,spoof
4437,T4,T4_1004438,S1,spoof
4438,T4,T4_1004439,S3,spoof
4439,T4,T4_1004440,S4,spoof
4440,T4,T4_1004441,S5,spoof
4441,T4,T4_1004442,S2,spoof
4442,T4,T4_1004443,S1,spoof
4443,T4,T4_1004444,S3,spoof
4444,T4,T4_1004445,S4,spoof
4445,T4,T4_1004446,S5,spoof
4446,T4,T4_1004447,S2,spoof
4447,T4,T4_1004448,S1,spoof
4448,T4,T4_1004449,S3,spoof
4449,T4,T4_1004450,S4,spoof
4450,T4,T4_1004451,S5,spoof
4451,T4,T4_1004452,S2,spoof
4452,T4,T4_1004453,S1,spoof
4453,T4,T4_1004454,S3,spoof
4454,T4,T4_1004455,S4,spoof
4455,T4,T4_1004456,S5,spoof
4456,T4,T4_1004457,S2,spoof
4457,T4,T4_1004458,S1,spoof
4458,T4,T4_1004459,S3,spoof
4459,T4,T4_1004460,S4,spoof
4460,T4,T4_1004461,S5,spoof
4461,T4,T4_1004462,S2,spoof
4462,T4,T4_1004463,S1,spoof
4463,T4,T4_1004464,S3,spoof
4464,T4,T4_1004465,S4,spoof
4465,T4,T4_1004466,S5,spoof
4466,T4,T4_1004467,S2,spoof
4467,T4,T4_1004468,S1,spoof
4468,T4,T4_1004469,S3,spoof
4469,T4,T4_1004470,S4,spoof
4470,T4,T4_1004471,S5,spoof
4471,T4,T4_1004472,S2,spoof
4472,T4,T4_1004473,S1,spoof
4473,T4,T4_1004474,S3,spoof
4474,T4,T4_1004475,S4,spoof
4475,T4,T4_1004476,S5,spoof
4476,T4,T4_1004477,S2,spoof
4477,T4,T4_1004478,S1,spoof
4478,T4,T4_1004479,S3,spoof
4479,T4,T4_1004480,S4,spoof
4480,T4,T4_1004481,S5,spoof
4481,T4,T4_1004482,S2,spoof
4482,T4,T4_1004483,S1,spoof
4483,T4,T4_1004484,S3,spoof
4484,T4,T4_1004485,S4,spoof
4485,T4,T4_1004486,S5,spoof
4486,T4,T4_1004487,S2,spoof
4487,T4,T4_1004488,S1,spoof
4488,T4,T4_1004489,S3,spoof
4489,T4,T4_1004490,S4,spoof
4490,T4,T4_1004491,S5,spoof
4491,T4,T4_1004492,S2,spoof
4492,T4,T4_1004493,S1,spoof
4493,T4,T4_1004494,S3,spoof
4494,T4,T4_1004495,S4,spoof
4495,T4,T4_1004496,S5,spoof
4496,T4,T4_1004497,S2,spoof
4497,T4,T4_1004498,S1,spoof
4498,T4,T4_1004499,S3,spoof
4499,T4,T4_1004500,S4,spoof
4500,T4,T4_1004501,S5,spoof
4501,T4,T4_1004502,S2,spoof
4502,T4,T4_1004503,S1,spoof
4503,T4,T4_1004504,S3,spoof
4504,T4,T4_1004505,S4,spoof
4505,T4,T4_1004506,S5,spoof
4506,T4,T4_1004507,S2,spoof
4507,T4,T4_1004508,S1,spoof
4508,T4,T4_1004509,S3,spoof
4509,T4,T4_1004510,S4,spoof
4510,T4,T4_1004511,S5,spoof
4511,T4,T4_1004512,S2,spoof
4512,T4,T4_1004513,S1,spoof
4513,T4,T4_1004514,S3,spoof
4514,T4,T4_1004515,S4,spoof
4515,T4,T4_1004516,S5,spoof
4516,T4,T4_1004517,S2,spoof
4517,T4,T4_1004518,S1,spoof
4518,T4,T4_1004519,S3,spoof
4519,T4,T4_1004520,S4,spoof
4520,T4,T4_1004521,S5,spoof
4521,T4,T4_1004522,S2,spoof
4522,T4,T4_1004523,S1,spoof
4523,T4,T4_1004524,S3,spoof
4524,T4,T4_1004525,S4,spoof
4525,T4,T4_1004526,S5,spoof
4526,T4,T4_1004527,S2,spoof
4527,T4,T4_1004528,S1,spoof
4528,T4,T4_1004529,S3,spoof
4529,T4,T4_1004530,S4,spoof
4530,T4,T4_1004531,S5,spoof
4531,T4,T4_1004532,S2,spoof
4532,T4,T4_1004533,S1,spoof
4533,T4,T4_1004534,S3,spoof
4534,T4,T4_1004535,S4,spoof
4535,T4,T4_1004536,S5,spoof
4536,T4,T4_1004537,S2,spoof
4537,T4,T4_1004538,S1,spoof
4538,T4,T4_1004539,S3,spoof
4539,T4,T4_1004540,S4,spoof
4540,T4,T4_1004541,S5,spoof
4541,T4,T4_1004542,S2,spoof
4542,T4,T4_1004543,S1,spoof
4543,T4,T4_1004544,S3,spoof
4544,T4,T4_1004545,S4,spoof
4545,T4,T4_1004546,S5,spoof
4546,T4,T4_1004547,S2,spoof
4547,T4,T4_1004548,S1,spoof
4548,T4,T4_1004549,S3,spoof
4549,T4,T4_1004550,S4,spoof
4550,T4,T4_1004551,S5,spoof
4551,T4,T4_1004552,S2,spoof
4552,T4,T4_1004553,S1,spoof
4553,T4,T4_1004554,S3,spoof
4554,T4,T4_1004555,S4,spoof
4555,T4,T4_1004556,S5,spoof
4556,T4,T4_1004557,S2,spoof
4557,T4,T4_1004558,S1,spoof
4558,T4,T4_1004559,S3,spoof
4559,T4,T4_1004560,S4,spoof
4560,T4,T4_1004561,S5,spoof
4561,T4,T4_1004562,S2,spoof
4562,T4,T4_1004563,S1,spoof
4563,T4,T4_1004564,S3,spoof
4564,T4,T4_1004565,S4,spoof
4565,T4,T4_1004566,S5,spoof
4566,T4,T4_1004567,S2,spoof
4567,T4,T4_1004568,S1,spoof
4568,T4,T4_1004569,S3,spoof
4569,T4,T4_1004570,S4,spoof
4570,T4,T4_1004571,S5,spoof
4571,T4,T4_1004572,S2,spoof
4572,T4,T4_1004573,S1,spoof
4573,T4,T4_1004574,S3,spoof
4574,T4,T4_1004575,S4,spoof
4575,T4,T4_1004576,S5,spoof
4576,T4,T4_1004577,S2,spoof
4577,T4,T4_1004578,S1,spoof
4578,T4,T4_1004579,S3,spoof
4579,T4,T4_1004580,S4,spoof
4580,T4,T4_1004581,S5,spoof
4581,T4,T4_1004582,S2,spoof
4582,T4,T4_1004583,S1,spoof
4583,T4,T4_1004584,S3,spoof
4584,T4,T4_1004585,S4,spoof
4585,T4,T4_1004586,S5,spoof
4586,T4,T4_1004587,S2,spoof
4587,T4,T4_1004588,S1,spoof
4588,T4,T4_1004589,S3,spoof
4589,T4,T4_1004590,S4,spoof
4590,T4,T4_1004591,S5,spoof
4591,T4,T4_1004592,S2,spoof
4592,T4,T4_1004593,S1,spoof
4593,T4,T4_1004594,S3,spoof
4594,T4,T4_1004595,S4,spoof
4595,T4,T4_1004596,S5,spoof
4596,T4,T4_1004597,S2,spoof
4597,T4,T4_1004598,S1,spoof
4598,T4,T4_1004599,S3,spoof
4599,T4,T4_1004600,S4,spoof
4600,T4,T4_1004601,S5,spoof
4601,T4,T4_1004602,S2,spoof
4602,T4,T4_1004603,S1,spoof
4603,T4,T4_1004604,S3,spoof
4604,T4,T4_1004605,S4,spoof
4605,T4,T4_1004606,S5,spoof
4606,T4,T4_1004607,S2,spoof
4607,T4,T4_1004608,S1,spoof
4608,T4,T4_1004609,S3,spoof
4609,T4,T4_1004610,S4,spoof
4610,T4,T4_1004611,S5,spoof
4611,T4,T4_1004612,S2,spoof
4612,T4,T4_1004613,S1,spoof
4613,T4,T4_1004614,S3,spoof
4614,T4,T4_1004615,S4,spoof
4615,T4,T4_1004616,S5,spoof
4616,T4,T4_1004617,S2,spoof
4617,T4,T4_1004618,S1,spoof
4618,T4,T4_1004619,S3,spoof
4619,T4,T4_1004620,S4,spoof
4620,T4,T4_1004621,S5,spoof
4621,T4,T4_1004622,S2,spoof
4622,T4,T4_1004623,S1,spoof
4623,T4,T4_1004624,S3,spoof
4624,T4,T4_1004625,S4,spoof
4625,T4,T4_1004626,S5,spoof
4626,T4,T4_1004627,S2,spoof
4627,T4,T4_1004628,S1,spoof
4628,T4,T4_1004629,S3,spoof
4629,T4,T4_1004630,S4,spoof
4630,T4,T4_1004631,S5,spoof
4631,T4,T4_1004632,S2,spoof
4632,T4,T4_1004633,S1,spoof
4633,T4,T4_1004634,S3,spoof
4634,T4,T4_1004635,S4,spoof
4635,T4,T4_1004636,S5,spoof
4636,T4,T4_1004637,S2,spoof
4637,T4,T4_1004638,S1,spoof
4638,T4,T4_1004639,S3,spoof
4639,T4,T4_1004640,S4,spoof
4640,T4,T4_1004641,S5,spoof
4641,T4,T4_1004642,S2,spoof
4642,T4,T4_1004643,S1,spoof
4643,T4,T4_1004644,S3,spoof
4644,T4,T4_1004645,S4,spoof
4645,T4,T4_1004646,S5,spoof
4646,T4,T4_1004647,S2,spoof
4647,T4,T4_1004648,S1,spoof
4648,T4,T4_1004649,S3,spoof
4649,T4,T4_1004650,S4,spoof
4650,T4,T4_1004651,S5,spoof
4651,T4,T4_1004652,S2,spoof
4652,T4,T4_1004653,S1,spoof
4653,T4,T4_1004654,S3,spoof
4654,T4,T4_1004655,S4,spoof
4655,T4,T4_1004656,S5,spoof
4656,T4,T4_1004657,S2,spoof
4657,T4,T4_1004658,S1,spoof
4658,T4,T4_1004659,S3,spoof
4659,T4,T4_1004660,S4,spoof
4660,T4,T4_1004661,S5,spoof
4661,T4,T4_1004662,S2,spoof
4662,T4,T4_1004663,S1,spoof
4663,T4,T4_1004664,S3,spoof
4664,T4,T4_1004665,S4,spoof
4665,T4,T4_1004666,S5,spoof
4666,T4,T4_1004667,S2,spoof
4667,T4,T4_1004668,S1,spoof
4668,T4,T4_1004669,S3,spoof
4669,T4,T4_1004670,S4,spoof
4670,T4,T4_1004671,S5,spoof
4671,T4,T4_1004672,S2,spoof
4672,T4,T4_1004673,S1,spoof
4673,T4,T4_1004674,S3,spoof
4674,T4,T4_1004675,S4,spoof
4675,T4,T4_1004676,S5,spoof
4676,T4,T4_1004677,S2,spoof
4677,T4,T4_1004678,S1,spoof
4678,T4,T4_1004679,S3,spoof
4679,T4,T4_1004680,S4,spoof
4680,T4,T4_1004681,S5,spoof
4681,T4,T4_1004682,S2,spoof
4682,T4,T4_1004683,S1,spoof
4683,T4,T4_1004684,S3,spoof
4684,T4,T4_1004685,S4,spoof
4685,T4,T4_1004686,S5,spoof
4686,T4,T4_1004687,S2,spoof
4687,T4,T4_1004688,S1,spoof
4688,T4,T4_1004689,S3,spoof
4689,T4,T4_1004690,S4,spoof
4690,T4,T4_1004691,S5,spoof
4691,T4,T4_1004692,S2,spoof
4692,T4,T4_1004693,S1,spoof
4693,T4,T4_1004694,S3,spoof
4694,T4,T4_1004695,S4,spoof
4695,T4,T4_1004696,S5,spoof
4696,T4,T4_1004697,S2,spoof
4697,T4,T4_1004698,S1,spoof
4698,T4,T4_1004699,S3,spoof
4699,T4,T4_1004700,S4,spoof
4700,T4,T4_1004701,S5,spoof
4701,T4,T4_1004702,S2,spoof
4702,T4,T4_1004703,S1,spoof
4703,T4,T4_1004704,S3,spoof
4704,T4,T4_1004705,S4,spoof
4705,T4,T4_1004706,S5,spoof
4706,T4,T4_1004707,S2,spoof
4707,T4,T4_1004708,S1,spoof
4708,T4,T4_1004709,S3,spoof
4709,T4,T4_1004710,S4,spoof
4710,T4,T4_1004711,S5,spoof
4711,T4,T4_1004712,S2,spoof
4712,T4,T4_1004713,S1,spoof
4713,T4,T4_1004714,S3,spoof
4714,T4,T4_1004715,S4,spoof
4715,T4,T4_1004716,S5,spoof
4716,T4,T4_1004717,S2,spoof
4717,T4,T4_1004718,S1,spoof
4718,T4,T4_1004719,S3,spoof
4719,T4,T4_1004720,S4,spoof
4720,T4,T4_1004721,S5,spoof
4721,T4,T4_1004722,S2,spoof
4722,T4,T4_1004723,S1,spoof
4723,T4,T4_1004724,S3,spoof
4724,T4,T4_1004725,S4,spoof
4725,T4,T4_1004726,S5,spoof
4726,T4,T4_1004727,S2,spoof
4727,T4,T4_1004728,S1,spoof
4728,T4,T4_1004729,S3,spoof
4729,T4,T4_1004730,S4,spoof
4730,T4,T4_1004731,S5,spoof
4731,T4,T4_1004732,S2,spoof
4732,T4,T4_1004733,S1,spoof
4733,T4,T4_1004734,S3,spoof
4734,T4,T4_1004735,S4,spoof
4735,T4,T4_1004736,S5,spoof
4736,T4,T4_1004737,S2,spoof
4737,T4,T4_1004738,S1,spoof
4738,T4,T4_1004739,S3,spoof
4739,T4,T4_1004740,S4,spoof
4740,T4,T4_1004741,S5,spoof
4741,T4,T4_1004742,S2,spoof
4742,T4,T4_1004743,S1,spoof
4743,T4,T4_1004744,S3,spoof
4744,T4,T4_1004745,S4,spoof
4745,T4,T4_1004746,S5,spoof
4746,T4,T4_1004747,S2,spoof
4747,T4,T4_1004748,S1,spoof
4748,T4,T4_1004749,S3,spoof
4749,T4,T4_1004750,S4,spoof
4750,T4,T4_1004751,S5,spoof
4751,T4,T4_1004752,S2,spoof
4752,T4,T4_1004753,S1,spoof
4753,T4,T4_1004754,S3,spoof
4754,T4,T4_1004755,S4,spoof
4755,T4,T4_1004756,S5,spoof
4756,T4,T4_1004757,S2,spoof
4757,T4,T4_1004758,S1,spoof
4758,T4,T4_1004759,S3,spoof
4759,T4,T4_1004760,S4,spoof
4760,T5,T5_1004761,S5,spoof
4761,T5,T5_1004762,S2,spoof
4762,T5,T5_1004763,S1,spoof
4763,T5,T5_1004764,S3,spoof
4764,T5,T5_1004765,S4,spoof
4765,T5,T5_1004766,S5,spoof
4766,T5,T5_1004767,S2,spoof
4767,T5,T5_1004768,S1,spoof
4768,T5,T5_1004769,S3,spoof
4769,T5,T5_1004770,S4,spoof
4770,T5,T5_1004771,S5,spoof
4771,T5,T5_1004772,S2,spoof
4772,T5,T5_1004773,S1,spoof
4773,T5,T5_1004774,S3,spoof
4774,T5,T5_1004775,S4,spoof
4775,T5,T5_1004776,S5,spoof
4776,T5,T5_1004777,S2,spoof
4777,T5,T5_1004778,S1,spoof
4778,T5,T5_1004779,S3,spoof
4779,T5,T5_1004780,S4,spoof
4780,T5,T5_1004781,S5,spoof
4781,T5,T5_1004782,S2,spoof
4782,T5,T5_1004783,S1,spoof
4783,T5,T5_1004784,S3,spoof
4784,T5,T5_1004785,S4,spoof
4785,T5,T5_1004786,S5,spoof
4786,T5,T5_1004787,S2,spoof
4787,T5,T5_1004788,S1,spoof
4788,T5,T5_1004789,S3,spoof
4789,T5,T5_1004790,S4,spoof
4790,T5,T5_1004791,S5,spoof
4791,T5,T5_1004792,S2,spoof
4792,T5,T5_1004793,S1,spoof
4793,T5,T5_1004794,S3,spoof
4794,T5,T5_1004795,S4,spoof
4795,T5,T5_1004796,S5,spoof
4796,T5,T5_1004797,S2,spoof
4797,T5,T5_1004798,S1,spoof
4798,T5,T5_1004799,S3,spoof
4799,T5,T5_1004800,S4,spoof
4800,T5,T5_1004801,S5,spoof
4801,T5,T5_1004802,S2,spoof
4802,T5,T5_1004803,S1,spoof
4803,T5,T5_1004804,S3,spoof
4804,T5,T5_1004805,S4,spoof
4805,T5,T5_1004806,S5,spoof
4806,T5,T5_1004807,S2,spoof
4807,T5,T5_1004808,S1,spoof
4808,T5,T5_1004809,S3,spoof
4809,T5,T5_1004810,S4,spoof
4810,T5,T5_1004811,S5,spoof
4811,T5,T5_1004812,S2,spoof
4812,T5,T5_1004813,S1,spoof
4813,T5,T5_1004814,S3,spoof
4814,T5,T5_1004815,S4,spoof
4815,T5,T5_1004816,S5,spoof
4816,T5,T5_1004817,S2,spoof
4817,T5,T5_1004818,S1,spoof
4818,T5,T5_1004819,S3,spoof
4819,T5,T5_1004820,S4,spoof
4820,T5,T5_1004821,S5,spoof
4821,T5,T5_1004822,S2,spoof
4822,T5,T5_1004823,S1,spoof
4823,T5,T5_1004824,S3,spoof
4824,T5,T5_1004825,S4,spoof
4825,T5,T5_1004826,S5,spoof
4826,T5,T5_1004827,S2,spoof
4827,T5,T5_1004828,S1,spoof
4828,T5,T5_1004829,S3,spoof
4829,T5,T5_1004830,S4,spoof
4830,T5,T5_1004831,S5,spoof
4831,T5,T5_1004832,S2,spoof
4832,T5,T5_1004833,S1,spoof
4833,T5,T5_1004834,S3,spoof
4834,T5,T5_1004835,S4,spoof
4835,T5,T5_1004836,S5,spoof
4836,T5,T5_1004837,S2,spoof
4837,T5,T5_1004838,S1,spoof
4838,T5,T5_1004839,S3,spoof
4839,T5,T5_1004840,S4,spoof
4840,T5,T5_1004841,S5,spoof
4841,T5,T5_1004842,S2,spoof
4842,T5,T5_1004843,S1,spoof
4843,T5,T5_1004844,S3,spoof
4844,T5,T5_1004845,S4,spoof
4845,T5,T5_1004846,S5,spoof
4846,T5,T5_1004847,S2,spoof
4847,T5,T5_1004848,S1,spoof
4848,T5,T5_1004849,S3,spoof
4849,T5,T5_1004850,S4,spoof
4850,T5,T5_1004851,S5,spoof
4851,T5,T5_1004852,S2,spoof
4852,T5,T5_1004853,S1,spoof
4853,T5,T5_1004854,S3,spoof
4854,T5,T5_1004855,S4,spoof
4855,T5,T5_1004856,S5,spoof
4856,T5,T5_1004857,S2,spoof
4857,T5,T5_1004858,S1,spoof
4858,T5,T5_1004859,S3,spoof
4859,T5,T5_1004860,S4,spoof
4860,T5,T5_1004861,S5,spoof
4861,T5,T5_1004862,S2,spoof
4862,T5,T5_1004863,S1,spoof
4863,T5,T5_1004864,S3,spoof
4864,T5,T5_1004865,S4,spoof
4865,T5,T5_1004866,S5,spoof
4866,T5,T5_1004867,S2,spoof
4867,T5,T5_1004868,S1,spoof
4868,T5,T5_1004869,S3,spoof
4869,T5,T5_1004870,S4,spoof
4870,T5,T5_1004871,S5,spoof
4871,T5,T5_1004872,S2,spoof
4872,T5,T5_1004873,S1,spoof
4873,T5,T5_1004874,S3,spoof
4874,T5,T5_1004875,S4,spoof
4875,T5,T5_1004876,S5,spoof
4876,T5,T5_1004877,S2,spoof
4877,T5,T5_1004878,S1,spoof
4878,T5,T5_1004879,S3,spoof
4879,T5,T5_1004880,S4,spoof
4880,T5,T5_1004881,S5,spoof
4881,T5,T5_1004882,S2,spoof
4882,T5,T5_1004883,S1,spoof
4883,T5,T5_1004884,S3,spoof
4884,T5,T5_1004885,S4,spoof
4885,T5,T5_1004886,S5,spoof
4886,T5,T5_1004887,S2,spoof
4887,T5,T5_1004888,S1,spoof
4888,T5,T5_1004889,S3,spoof
4889,T5,T5_1004890,S4,spoof
4890,T5,T5_1004891,S5,spoof
4891,T5,T5_1004892,S2,spoof
4892,T5,T5_1004893,S1,spoof
4893,T5,T5_1004894,S3,spoof
4894,T5,T5_1004895,S4,spoof
4895,T5,T5_1004896,S5,spoof
4896,T5,T5_1004897,S2,spoof
4897,T5,T5_1004898,S1,spoof
4898,T5,T5_1004899,S3,spoof
4899,T5,T5_1004900,S4,spoof
4900,T5,T5_1004901,S5,spoof
4901,T5,T5_1004902,S2,spoof
4902,T5,T5_1004903,S1,spoof
4903,T5,T5_1004904,S3,spoof
4904,T5,T5_1004905,S4,spoof
4905,T5,T5_1004906,S5,spoof
4906,T5,T5_1004907,S2,spoof
4907,T5,T5_1004908,S1,spoof
4908,T5,T5_1004909,S3,spoof
4909,T5,T5_1004910,S4,spoof
4910,T5,T5_1004911,S5,spoof
4911,T5,T5_1004912,S2,spoof
4912,T5,T5_1004913,S1,spoof
4913,T5,T5_1004914,S3,spoof
4914,T5,T5_1004915,S4,spoof
4915,T5,T5_1004916,S5,spoof
4916,T5,T5_1004917,S2,spoof
4917,T5,T5_1004918,S1,spoof
4918,T5,T5_1004919,S3,spoof
4919,T5,T5_1004920,S4,spoof
4920,T5,T5_1004921,S5,spoof
4921,T5,T5_1004922,S2,spoof
4922,T5,T5_1004923,S1,spoof
4923,T5,T5_1004924,S3,spoof
4924,T5,T5_1004925,S4,spoof
4925,T5,T5_1004926,S5,spoof
4926,T5,T5_1004927,S2,spoof
4927,T5,T5_1004928,S1,spoof
4928,T5,T5_1004929,S3,spoof
4929,T5,T5_1004930,S4,spoof
4930,T5,T5_1004931,S5,spoof
4931,T5,T5_1004932,S2,spoof
4932,T5,T5_1004933,S1,spoof
4933,T5,T5_1004934,S3,spoof
4934,T5,T5_1004935,S4,spoof
4935,T5,T5_1004936,S5,spoof
4936,T5,T5_1004937,S2,spoof
4937,T5,T5_1004938,S1,spoof
4938,T5,T5_1004939,S3,spoof
4939,T5,T5_1004940,S4,spoof
4940,T5,T5_1004941,S5,spoof
4941,T5,T5_1004942,S2,spoof
4942,T5,T5_1004943,S1,spoof
4943,T5,T5_1004944,S3,spoof
4944,T5,T5_1004945,S4,spoof
4945,T5,T5_1004946,S5,spoof
4946,T5,T5_1004947,S2,spoof
4947,T5,T5_1004948,S1,spoof
4948,T5,T5_1004949,S3,spoof
4949,T5,T5_1004950,S4,spoof
4950,T5,T5_1004951,S5,spoof
4951,T5,T5_1004952,S2,spoof
4952,T5,T5_1004953,S1,spoof
4953,T5,T5_1004954,S3,spoof
4954,T5,T5_1004955,S4,spoof
4955,T5,T5_1004956,S5,spoof
4956,T5,T5_1004957,S2,spoof
4957,T5,T5_1004958,S1,spoof
4958,T5,T5_1004959,S3,spoof
4959,T5,T5_1004960,S4,spoof
4960,T5,T5_1004961,S5,spoof
4961,T5,T5_1004962,S2,spoof
4962,T5,T5_1004963,S1,spoof
4963,T5,T5_1004964,S3,spoof
4964,T5,T5_1004965,S4,spoof
4965,T5,T5_1004966,S5,spoof
4966,T5,T5_1004967,S2,spoof
4967,T5,T5_1004968,S1,spoof
4968,T5,T5_1004969,S3,spoof
4969,T5,T5_1004970,S4,spoof
4970,T5,T5_1004971,S5,spoof
4971,T5,T5_1004972,S2,spoof
4972,T5,T5_1004973,S1,spoof
4973,T5,T5_1004974,S3,spoof
4974,T5,T5_1004975,S4,spoof
4975,T5,T5_1004976,S5,spoof
4976,T5,T5_1004977,S2,spoof
4977,T5,T5_1004978,S1,spoof
4978,T5,T5_1004979,S3,spoof
4979,T5,T5_1004980,S4,spoof
4980,T5,T5_1004981,S5,spoof
4981,T5,T5_1004982,S2,spoof
4982,T5,T5_1004983,S1,spoof
4983,T5,T5_1004984,S3,spoof
4984,T5,T5_1004985,S4,spoof
4985,T5,T5_1004986,S5,spoof
4986,T5,T5_1004987,S2,spoof
4987,T5,T5_1004988,S1,spoof
4988,T5,T5_1004989,S3,spoof
4989,T5,T5_1004990,S4,spoof
4990,T5,T5_1004991,S5,spoof
4991,T5,T5_1004992,S2,spoof
4992,T5,T5_1004993,S1,spoof
4993,T5,T5_1004994,S3,spoof
4994,T5,T5_1004995,S4,spoof
4995,T5,T5_1004996,S5,spoof
4996,T5,T5_1004997,S2,spoof
4997,T5,T5_1004998,S1,spoof
4998,T5,T5_1004999,S3,spoof
4999,T5,T5_1005000,S4,spoof
5000,T5,T5_1005001,S5,spoof
5001,T5,T5_1005002,S2,spoof
5002,T5,T5_1005003,S1,spoof
5003,T5,T5_1005004,S3,spoof
5004,T5,T5_1005005,S4,spoof
5005,T5,T5_1005006,S5,spoof
5006,T5,T5_1005007,S2,spoof
5007,T5,T5_1005008,S1,spoof
5008,T5,T5_1005009,S3,spoof
5009,T5,T5_1005010,S4,spoof
5010,T5,T5_1005011,S5,spoof
5011,T5,T5_1005012,S2,spoof
5012,T5,T5_1005013,S1,spoof
5013,T5,T5_1005014,S3,spoof
5014,T5,T5_1005015,S4,spoof
5015,T5,T5_1005016,S5,spoof
5016,T5,T5_1005017,S2,spoof
5017,T5,T5_1005018,S1,spoof
5018,T5,T5_1005019,S3,spoof
5019,T5,T5_1005020,S4,spoof
5020,T5,T5_1005021,S5,spoof
5021,T5,T5_1005022,S2,spoof
5022,T5,T5_1005023,S1,spoof
5023,T5,T5_1005024,S3,spoof
5024,T5,T5_1005025,S4,spoof
5025,T5,T5_1005026,S5,spoof
5026,T5,T5_1005027,S2,spoof
5027,T5,T5_1005028,S1,spoof
5028,T5,T5_1005029,S3,spoof
5029,T5,T5_1005030,S4,spoof
5030,T5,T5_1005031,S5,spoof
5031,T5,T5_1005032,S2,spoof
5032,T5,T5_1005033,S1,spoof
5033,T5,T5_1005034,S3,spoof
